Src,Time,Rank,Val
华为,2021-08-24,1,我问客服，快递送进村嘛，她回答说：只有你把需求写在地址那里备注好就好了，他不给你明确的回答，那时候我以为会送进村，就买了，结果快递员说不送进村 ，那你不送就直接告诉我啊，你这样是欺骗消费，无语客服，后面我直接拒收，真想骂人。
华为,2021-08-24,1,到货也没信息，要不是因为等急了，看了物流，估计我快递还没拿到呢
华为,2021-08-24,1,使用很不方便，谁能告诉我，'我的京东'哪里去了
华为,2021-08-24,1,放心购，闪电退款就是玩笑。三天才退款。
华为,2021-08-24,5,用京东好多年了，买电器类产品首选京东，支持😁
华为,2021-08-24,1,所以白条相当于我给了你钱到时候花了还要我还给你？
华为,2021-08-24,2,小窗口不能发信息，很不方便
华为,2021-08-22,5,物流确实比某宝快太多了，五星好评😘
华为,2021-08-22,1,京东客服太让人失望了
华为,2021-08-21,1,10.1.0版本老是闪退
华为,2021-08-21,2,新版本，总是闪退，卸载重新安装还是闪退
华为,2021-08-21,3,京东的东西比起其他APP不算便宜，但是和质量是正比的。物流也很快，最快第二天就到了。但是在玩QQ或者其他小游戏只有不小心点到广告链接直接就会跳转到京东，真的超级烦，这种强硬式的被迫点开让我特别特别特别反感
华为,2021-08-21,1,更新完了就各种打不开 闪退 有毒吧
华为,2021-08-21,2,为什么没购物还会收到订单号刷单都这么过分吗？
华为,2021-08-20,5,支持一下鸿蒙的应用！！！
华为,2021-08-20,5,特别好，物流挺快的
华为,2021-08-20,5,送货到家，售后服务做得不错，给好评
华为,2021-08-19,2,这两天老是闪退，什么意思
华为,2021-08-19,1,到处都是广告，烦死了
华为,2021-08-19,5,是个很好购物的平台😀！京东快递到货速度很快。
华为,2021-08-18,5,最喜欢的京东物流，超快，下单第二天就到了，有一次上午下单下午就到了，太爽了
华为,2021-08-18,5,很喜欢京东，时不时有活动，优惠力度很大，买东西很划算
华为,2021-08-18,5,最近买东西都选择京东，物流太给力了！会继续支持！
华为,2021-08-18,5,新用户，物流是真的快，刚买了一个路由器，第二天就到了，还是送货上门，体感不错。
华为,2021-08-18,1,如果不是商品不错我一颗星都不想给，你这物流也太慢了吧，买个茶杯你能送五六天都不到货，你想干嘛？从半路上把我茶杯扔掉吗？
华为,2021-08-17,5,京东鸿蒙版本比以前安卓的好用多了，体验非常好。
华为,2021-08-17,1,弹窗太多，广告太多
华为,2021-08-17,1,收货地址登不了，要你有啥用？
华为,2021-08-17,1,买电器糊锅，客服不给处理。
华为,2021-08-17,1,广告又来了，广告覆盖状态栏，启动页不能覆盖状态栏？
华为,2021-08-16,1,根本打不开，一直闪退啊
华为,2021-08-16,2,发消息的时候能不能不要震动！安安静静的看着商品，突然来这么一下，会被吓到好吗！
华为,2021-08-16,1,换手机号原来的账号密码，忘了找客服还没有人工客服，资料全没了。
华为,2021-08-16,5,物流很快，买啥都是第二天就到了，超级给力，非常不错
华为,2021-08-16,1,手机号都没登过  要验证还要输收件人姓名
华为,2021-08-15,5,两年京东plus会员啦，真的很值哦，物流快，服务好！真的很棒哦！
华为,2021-08-15,5,使用挺方便的，是个很好的购物平台，京东快递快速便捷
华为,2021-08-15,1,老是显示买两件的优惠价格是什么鬼
华为,2021-08-15,5,京东售后真是太好了，物流无敌，好评
华为,2021-08-15,1,不能用支付宝支付
华为,2021-08-15,1,老是跳转，烦死了
华为,2021-08-15,5,还真是买电器上京东。尤其家电什么的，京东比较齐全，折扣优惠多，服务好速度快
华为,2021-08-15,1,到处都是广告弹窗，还贵的离谱。除了物流，没有哪点好用
华为,2021-08-15,1,老是闪退，还总有广告
华为,2021-08-14,5,京东物流很好，又快又方便，送货上门
华为,2021-08-14,5,我经常在京东买东西，挺好用，京东物流也好！买东西遇到麻烦处理比较及时！
华为,2021-08-14,5,物流真的很快！！！方便又好用！
华为,2021-08-14,1,自己的号码5天没登就给别人使用了，一点都不安全，差评
华为,2021-08-14,5,京东物流很快，尤其是京东自营。有的商品最快的是当天就给配送。很赞。
华为,2021-08-14,5,很好用，每次下单当天发货，第二天就到了，还经常搞活动，客服服务也很好
华为,2021-08-14,5,太满意京东的发货速度，还有服务态度真的很好，解决问题快速又效率。以后会继续支持！
华为,2021-08-14,3,鸿蒙版服务卡片不应该是搜索商品，应该是显示已购买商品的送货情况更为合理
华为,2021-08-14,1,刚才更新最新的，卡卡卡，无响应
华为,2021-08-14,5,鸿蒙系统现在有bug，京东读取不到相册新添加的图片，，评价晒图都不行，别的手机都好好的，
华为,2021-08-14,1,京东自营店售后太差了
华为,2021-08-13,1,新版本不好用，分类按键放右上角不方便
华为,2021-08-13,1,更新了个什么呀，分类呢
华为,2021-08-13,1,更新以后一点评论就死机恶心
华为,2021-08-13,5,很好，分类，推荐，看评价等都很好用，找东西也方便快捷，板块安排合理。
华为,2021-08-13,5,发货太快了，物流超牛
华为,2021-08-13,5,太方便了，很快！特别快！送货到家无敌方便
华为,2021-08-13,5,京东非常不错，物流杠杠的，就喜欢这样的速度，今天购物明天到
华为,2021-08-13,5,京东自营物流快！
华为,2021-08-13,5,京东物流快，服务好，品质有保障！
华为,2021-08-13,5,很好用，物流快，商品质量不错。
华为,2021-08-13,5,挺好的，物流超快，上面的东西也是棒！！！！
华为,2021-08-13,5,很好用，物流很快
华为,2021-08-13,5,很好啊，物流也很快
华为,2021-08-13,5,整体来说可以哦，物流速度超快，买电器特别划算
华为,2021-08-13,5,京东物流很给力，商品质量有保障，超级放心的购物平台
华为,2021-08-13,5,配送特别好 物流特别快 爱了
华为,2021-08-13,5,主要是物流贼快，质量有保障，比较放心。
华为,2021-08-13,5,页面流畅，最主要的是物流真的太快了，好便捷，尤其是电器的配送，真的特别棒👍🏻！
华为,2021-08-12,5,充了几年的plus会员，买电器真的很不错，客服很靠谱
华为,2021-08-12,5,在京东购物，发货和收货就是快啊，特别是买电器。
华为,2021-08-12,3,我怎么记得前不久才更新了一次？这东西怎么更新得这么频繁？
华为,2021-08-12,3,平板上鸿蒙的服务卡片横屏适配不好，被拉伸了
华为,2021-08-12,5,单位那个办公用品，会议电视什么的。发货快！质量优良。
华为,2021-08-12,5,买电器和大件的首选
华为,2021-08-12,1,不好用，维修不及时
华为,2021-08-12,1,总是弹出广告，而且有时候会延货到期
华为,2021-08-12,1,价格一点都不优惠，还总是跳出白条，不想用不要总是碍眼
华为,2021-08-12,5,很好用，特别要表扬物流服务，买了个空调，第一天下单，第二天送到，第三天就直接安装了。好方便……
华为,2021-08-12,5,挺好用的，京东基本上下单第二天就能送到，有急用的时候就爱用京东👍
华为,2021-08-12,5,物流快，服务态度好，货品质量好！
华为,2021-08-12,5,京东物流很值得点赞 快递员也很好 经常有活动 爱了爱了
华为,2021-08-12,5,反正不知道怎么说好用不好用，就是喜欢他今天下单明天货到，快速，不至于等几天，本来是在微信小程序里面买的，就是可以买，其它的想看不可以，总是不方便所以今天来下载一个APP来用
华为,2021-08-12,1,只要你点开一个商品，就不停地出现在你微博首页，烦人了，还有那个开屏，每次看到都觉得恶心
华为,2021-08-12,5,在京东买东西很方便，当天买第二天就送货到家，是亲自送到手上哦，不是放快递柜，而且京东上的东西都是正品，质量很放心！
华为,2021-08-12,5,买电器到京东，京东现在赚京豆的活动挺多的，物流和电器质量一直非常好，希望买东西能有备注就更好了。
华为,2021-08-12,5,物流没的说，666
华为,2021-08-12,3,同样版本号的应用，华为应用商店能安装，应用宝更新的不能安装，什么情况？
华为,2021-08-12,2,非常讨厌价格标得虚高太多，需要很认真看怎么购买才能以比较合理的价格买到商品。为什么就不能踏踏实实标价呢？两星给物流。
华为,2021-08-12,4,物流快，商品质量有保证。
华为,2021-08-12,5,配送快，以前到现在都一直莫名觉得京东东西比较有保障真一点，主要是真的配送快，买大件真的行
华为,2021-08-10,1,…一直卡在加载中
华为,2021-08-09,5,很好用，正品保证质量保证
华为,2021-08-09,4,物流很快，就是有的地方不支持配送。
华为,2021-08-08,1,什么玩意，说搞个什么白条就便宜点钱，我也不知道白条是什么就弄了，最后发现是和贷款差不多的，然后我就把买的鞋给退了，不知道还会出什么事没
华为,2021-08-08,1,烦死了，老是自启动，手机一打开就是淘宝、京东还有拼多多的界面
华为,2021-08-08,5,京东的鸿蒙桌面小卡片真的非常好，体验感超棒。
华为,2021-08-08,3,为什么安装包还是那么大
华为,2021-08-07,1,"真的是大数据杀熟，同一个东西越买越贵。
还有里面的东西都要钱，真的不彳亍。"
华为,2021-08-06,1,地址都发错了，一点都不处理
华为,2021-08-05,1,鸿蒙版的寄件服务存在打不开的bug，多试几次就能打开了，尽快修复
华为,2021-08-05,1,每次锁屏再打开的时候京东都自启动推送现实优惠，吧所有的启动权限都关掉也没用。
华为,2021-08-05,4,还可以，就是加载太慢了，希望更改，
华为,2021-08-05,2,怎么时不时自动打开京东？
华为,2021-08-05,1,我还个京东白条 还必须下载京东金融  太恶心了，以前用白条的时候可没有这一项  到货以后都不用自己手动签收  系统直接收货 无语
华为,2021-08-05,5,适配鸿蒙之后好多bug，签不了到
华为,2021-08-04,3,这还不是纯鸿蒙版应用，只是加了服务卡片
华为,2021-08-04,5,我觉得京东挺好的，物流快，商品质量也很高，评分咋就这么低呢？还没淘宝高^ω^
华为,2021-08-04,1,售后服务太差劲了，还不如淘宝呢！说什么保价，刚买了就降价了，不退差价。推三阻四的。
华为,2021-08-03,1,占用空间越来越大，界面分类标签和新品标签经常互换，恶心
华为,2021-08-03,1,买的东西物流几次卡着不动，联系客服啥都解决不了，就是让退单重新下单，结果重新下单物流还是卡着不动，浪费时间。真心差劲
华为,2021-08-03,1,刚刚注册的账号有购买记录，不是我买的
华为,2021-08-03,5,哈哈哈，用上鸿蒙版的了，很流畅，一点都不卡
华为,2021-08-03,1,鸿蒙没点反应一直加载
华为,2021-08-01,1,退换货麻烦的要死
华为,2021-07-31,4,鸿蒙系统略微有些卡，建议优化😉
华为,2021-07-31,1,快递的服务态度越来越不好，每次都不送上门，硬要找借口
华为,2021-07-30,1,为什么手机版有小卡片，平板的却没有？
华为,2021-07-29,5,我支持鸿蒙版，非常好用，华为好，
华为,2021-07-29,5,前几天体验鸿蒙版的还难用，没想到这两天用起来好评走你
华为,2021-07-29,1,这个版本真差，更新了WIFI流量半天加载不出来
